Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CPF-0114,CARD-0454,Use nose-to-tail cooking to reduce waste from higher-impact proteins — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Use nose-to-tail cooking to reduce waste from has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Menu Design,Carbon benefit comes from avoiding wasted high-impact proteins and reducing replacement,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Carbon benefit comes from avoiding wasted high impact proteins and reducing replacement,,published_display,,,All,None,,,,CEVID-0271,1,"Avoided tCO₂e = annual servings or volume switched × (baseline kgCO₂e/unit − new kgCO₂e/unit) ÷ 1,000.",Use nose-to-tail cooking to reduce waste from has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0114,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,115
CPF-0115,CARD-0458,Adjust portion sizes and prep quantities based on waste data — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Adjust portion sizes and prep quantities based on waste data can reduce customer emissions: 16.9 tCO2e avoided annually in the Lisbon Marriott case.,Menu Design,16.9 tCO2e avoided annually in the Lisbon Marriott case,16.9 tCO2e avoided annually in the Lisbon Marriott case,,,16.9,,Single published figure stored as Value_Base.,,mass_or_carbon,,tCOe avoided annually in the Lisbon Marriott case,,published_display,,,All,None,,,,CEVID-0272,1,"Avoided tCO₂e = annual servings or volume switched × (baseline kgCO₂e/unit − new kgCO₂e/unit) ÷ 1,000.",Adjust portion sizes and prep quantities based on waste data can reduce customer emissions: 16.9 tCO2e avoided annually in the Lisbon Marriott case.,None,SG-INIT-0115,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,116
CPF-0116,CARD-0462,Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment) — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Undertake a comprehensive review of emissions and sustainability risk creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,It enables subsequent Scope 3 reductions by identifying material hotspots and priority suppliers,It enables subsequent Scope 3 reductions by identifying material hotspots and priority suppliers,,,3,,Single published figure stored as Value_Base.,,,,It enables subsequent Scope reductions by identifying material hotspots and priority suppliers,,published_display,,,All,None,,,,CEVID-0273,1,"Avoided tCO₂e = avoided kg food waste × lifecycle kgCO₂e/kg ÷ 1,000.",Undertake a comprehensive review of emissions and sustainability risk creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0116,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,117
CPF-0117,CARD-0466,Set a Scope 3 emissions reduction target (e.g. aligned to SBTi) — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Set a Scope 3 emissions reduction target creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,"Potentially high over the target period, but the target itself does not reduce emissions",,,,0,,Single published figure stored as Value_Base.,,,,Potentially high over the target period but the target itself does not reduce emissions,,published_display,,,All,None,,,,CEVID-0274,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Set a Scope 3 emissions reduction target creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0117,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,118
CPF-0118,CARD-0470,"Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level — Carbon abatement",carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,"Establish a sustainable procurement policy, approved and sponsored at creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.",Strategy,Indirect,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect,,published_display,,,All,None,,,,CEVID-0273,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.","Establish a sustainable procurement policy, approved and sponsored at creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.",None,SG-INIT-0118,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,119
CPF-0119,CARD-0474,"Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities — Carbon abatement",carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Implement a regular cadence of touchpoints between procurement creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,No defensible generic tCO2e saving can be assigned to meetings themselves; impact comes from,No defensible generic tCO2e saving can be assigned to meetings themselves; impact comes from,,,2,,Single published figure stored as Value_Base.,,mass_or_carbon,,No defensible generic tCOe saving can be assigned to meetings themselves; impact comes from,,published_display,,,All,None,,,,CEVID-0275,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Implement a regular cadence of touchpoints between procurement creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0119,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,120
CPF-0120,CARD-0478,Build sustainable procurement training and capability into the wider procurement team's professional development — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Build sustainable procurement training and capability into the wider creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect,,published_display,,,All,None,,,,CEVID-0276,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Build sustainable procurement training and capability into the wider creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0120,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,121
CPF-0121,CARD-0482,Collect sustainability data from suppliers — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Collect sustainability data from suppliers creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Engagement,"Indirect initially, but essential for identifying and verifying supplier reductions",,,,0,,Single published figure stored as Value_Base.,,,,Indirect initially but essential for identifying and verifying supplier reductions,,published_display,,,All,None,,,,CEVID-0276,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Collect sustainability data from suppliers creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0121,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,122
CPF-0122,CARD-0486,Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Conduct lifecycle assessments (LCA) and collect product carbon creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Engagement,No direct abatement from measurement,,,,,,Display text has no parseable number; numeric columns left blank.,,,,No direct abatement from measurement,,published_display,,,All,None,,,,CEVID-0277,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Conduct lifecycle assessments (LCA) and collect product carbon creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0122,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,123
CPF-0123,CARD-0490,Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Set supplier-facing requirements (Supplier codes of conduct) and creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Engagement,Indirect but potentially high across material suppliers,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect but potentially high across material suppliers,,published_display,,,All,None,,,,CEVID-0276,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Set supplier-facing requirements (Supplier codes of conduct) and creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0123,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,124
CPF-0124,CARD-0494,Use a supplier scorecard to track performance and prioritise engagement with material suppliers — Carbon abatement,carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Use a supplier scorecard to track performance and prioritise engagement creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Engagement,Indirect,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect,,published_display,,,All,None,,,,CEVID-0275,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Use a supplier scorecard to track performance and prioritise engagement creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0124,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,125
CPF-0125,CARD-0498,"Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution) — Carbon abatement",carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Provide a tailored supplier engagement strategy for has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Engagement,Potentially high where engagement is concentrated on suppliers responsible for a large share of,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Potentially high where engagement is concentrated on suppliers responsible for a large share of,,published_display,,,All,None,,,,CEVID-0274,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Provide a tailored supplier engagement strategy for has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0125,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,126
CPF-0126,CARD-0502,"Incentivise supplier progress (e.g. preferred status, longer contracts) — Carbon abatement",carbon,Supplier & Value Chain Engagement,Carbon Factors,,Carbon abatement,,Incentivise supplier progress creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Engagement,"Potentially material if incentives drive supplier target-setting and operational reductions, but",,,,0,,Single published figure stored as Value_Base.,,,,Potentially material if incentives drive supplier target setting and operational reductions but,,published_display,,,All,None,,,,CEVID-0275,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Incentivise supplier progress creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0126,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,127
