Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CCF-0063,CARD-0249,Build to BREEAM 'Very Good' or above — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,BREEAM Very Good adds <0.25%—under £2.5k per £1m—versus <0.75% for Excellent and c.5%–10% for Outstanding.,,Energy Management,"Very Good: <0.25% construction-cost uplift; <£2,500 per £1m
Outstanding: approximately 5%–10%","Very Good: <0.25% construction-cost uplift; <£2,500 per £1m",Outstanding: approximately 5%–10%,5,,10,Range taken from the published display string. Value_Base left blank (no midpoint invented).,GBP,percent,,Very Good: <% construction cost uplift; < per m Outstanding: approximately %,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0212,2,"Very Good uplift = project cost × <0.25%; £1,000,000 × 0.25% = <£2,500",BREEAM Very Good adds <0.25%—under £2.5k per £1m—versus <0.75% for Excellent and c.5%–10% for Outstanding.,None,SG-INIT-0063,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,64
CCF-0064,CARD-0253,Allocate responsibility at Board level — Cost,cost,Governance,Cost Factors,Cost,Cost,Allocate responsibility at Board level needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,General,"Costs are primarily associated with governance, reporting and Board training",,,,0,,Single published figure stored as Value_Base.,,,,Costs are primarily associated with governance reporting and Board training,,,,,All,None,,,,CEVID-0214,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Allocate responsibility at Board level needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0064,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,65
CCF-0065,CARD-0257,Appoint a sustainability lead or assign executive responsibility for sustainability — Cost,cost,Governance,Cost Factors,Cost,Cost,Appoint a sustainability lead or assign executive needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,General,Medium cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Medium cost,,,,,All,None,,,,CEVID-0215,2,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Appoint a sustainability lead or assign executive needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0065,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,66
CCF-0066,CARD-0261,Establish a Sustainability Committee — Cost,cost,Governance,Cost Factors,Cost,Cost,Establish a Sustainability Committee needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,General,Low cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low cost,,,,,All,None,,,,CEVID-0217,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Establish a Sustainability Committee needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0066,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,67
CCF-0067,CARD-0265,Link executive remuneration to sustainability and climate performance — Cost,cost,Governance,Cost Factors,Cost,Cost,Link executive remuneration to sustainability and climate needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,General,Low cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low cost,,,,,All,None,,,,CEVID-0218,1,Annual incentive cost = eligible remuneration × sustainability-weighting % × payout %; compare with verified annual benefit.,Link executive remuneration to sustainability and climate needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0067,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,68
CCF-0068,CARD-0269,Engage your shareholders around climate risks and opportunities — Cost,cost,Governance,Cost Factors,Cost,Cost,Engage your shareholders around climate risks and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,General,Low cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low cost,,,,,All,None,,,,CEVID-0219,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Engage your shareholders around climate risks and needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0068,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,69
CCF-0069,CARD-0273,Regularly review sustainability performance at senior management and Board level. — Cost,cost,Governance,Cost Factors,Cost,Cost,Regularly review sustainability performance at senior needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,General,Low–Medium cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium cost,,,,,All,None,,,,CEVID-0220,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Regularly review sustainability performance at senior needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0069,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,70
CCF-0070,CARD-0277,Develop a sustainability strategy informed by a double materiality assessment. — Cost,cost,Governance,Cost Factors,Cost,Cost,Develop a sustainability strategy informed by a double needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low–Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium,,,,,All,None,,,,CEVID-0221,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Develop a sustainability strategy informed by a double needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0070,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,71
CCF-0071,CARD-0281,Calculate your baseline GHG footprint. — Cost,cost,Governance,Cost Factors,Cost,Cost,Calculate your baseline GHG footprint needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low–Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium,,,,,All,None,,,,CEVID-0222,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Calculate your baseline GHG footprint needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0071,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,72
CCF-0072,CARD-0285,Use the TCFD framework to review and disclose your climate-related risks and opportunities. — Cost,cost,Governance,Cost Factors,Cost,Cost,Use the TCFD framework to review and disclose your needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low–Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium,,,,,All,None,,,,CEVID-0223,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Use the TCFD framework to review and disclose your needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0072,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,73
CCF-0073,CARD-0289,Develop a Net Zero Strategy. — Cost,cost,Governance,Cost Factors,Cost,Cost,Develop a Net Zero Strategy needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low–Medium strategy-development cost; potentially Medium–High implementation investment,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium strategy development cost; potentially Medium High implementation investment,,,,,All,None,,,,CEVID-0224,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Develop a Net Zero Strategy needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0073,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,74
CCF-0074,CARD-0293,Set a Net Zero target. — Cost,cost,Governance,Cost Factors,Cost,Cost,Set a Net Zero target needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low target-setting cost; potentially Medium–High delivery cost,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low target setting cost; potentially Medium High delivery cost,,,,,All,None,,,,CEVID-0225,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Set a Net Zero target needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0074,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,75
CCF-0075,CARD-0297,Validate targets through SBTi. — Cost,cost,Governance,Cost Factors,Cost,Cost,Validate targets through SBTi needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low–Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium,,,,,All,None,,,,CEVID-0226,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Validate targets through SBTi needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0075,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,76
CCF-0076,CARD-0301,Integrate sustainability objectives and KPIs into business planning. — Cost,cost,Governance,Cost Factors,Cost,Cost,Integrate sustainability objectives and KPIs into business needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,"Mainly internal planning, KPI management and reporting costs",,,,0,,Single published figure stored as Value_Base.,,,,Mainly internal planning KPI management and reporting costs,,,,,All,None,,,,CEVID-0218,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Integrate sustainability objectives and KPIs into business needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0076,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,77
CCF-0077,CARD-0305,Develop a long-term decarbonisation funding plan. — Cost,cost,Governance,Cost Factors,Cost,Cost,Develop a long-term decarbonisation funding plan needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low–Medium cost to develop; potentially High capital requirement to implement,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium cost to develop; potentially High capital requirement to implement,,,,,All,None,,,,CEVID-0227,1,Net programme cost = gross investment − external or partner funding; annual benefit = verified operating saving + resilience value.,Develop a long-term decarbonisation funding plan needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0077,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,78
CCF-0078,CARD-0309,"Explore external grants, funding and incentives. — Cost",cost,Governance,Cost Factors,Cost,Cost,"Explore external grants, funding and incentives needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.",,Strategy,Low application cost / potentially High capital saving,,,,,,Display text has no parseable number; numeric columns left blank.,,,potentially,Low application cost / potentially High capital saving,,,,,All,None,,,,CEVID-0228,1,Net programme cost = gross investment − external or partner funding; annual benefit = verified operating saving + resilience value.,"Explore external grants, funding and incentives needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.",None,SG-INIT-0078,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,79
CCF-0079,CARD-0313,Develop a carbon removals strategy and quality criteria. — Cost,cost,Governance,Cost Factors,Cost,Cost,Develop a carbon removals strategy and quality criteria needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Medium–High depending on removal type and volume,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Medium High depending on removal type and volume,,,,,All,None,,,,CEVID-0229,1,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Develop a carbon removals strategy and quality criteria needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0079,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,80
CCF-0080,CARD-0317,Involve your guests in sustainability initiatives- offer discounts for opting out of daily cleaning of the room-- ask them to give feedback on your activities — Cost,cost,Governance,Cost Factors,Cost,Cost,Involve your guests in sustainability initiatives- offer needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Strategy,Low cost / potential operating savings,,,,,,Display text has no parseable number; numeric columns left blank.,,,potential,Low cost / potential operating savings,,,,,All,None,,,,CEVID-0230,2,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Involve your guests in sustainability initiatives- offer needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0080,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,81
CCF-0081,CARD-0321,"Provide sustainability training for your leadership team, operations and functional central support teams. — Cost",cost,Governance,Cost Factors,Cost,Cost,Provide sustainability training for your leadership team needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Staff,Low–Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Low Medium,,,,,All,None,,,,CEVID-0232,2,"Annual programme cost = internal hours × loaded hourly rate + external advisory, data-system, audit and assurance fees.",Provide sustainability training for your leadership team needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0081,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,82
